states,cases,date
ch,0,29-Apr-20
ct,0,29-Apr-20
dd,0,29-Apr-20
dl,2,29-Apr-20
dn,0,29-Apr-20
ga,0,29-Apr-20
gj,16,29-Apr-20
hp,0,29-Apr-20
hr,0,29-Apr-20
jh,0,29-Apr-20
jk,0,29-Apr-20
ka,1,29-Apr-20
kl,0,29-Apr-20
la,0,29-Apr-20
ld,0,29-Apr-20
mh,32,29-Apr-20
ml,0,29-Apr-20
mn,0,29-Apr-20
mp,10,29-Apr-20
mz,0,29-Apr-20
nl,0,29-Apr-20
or,0,29-Apr-20
pb,0,29-Apr-20
py,0,29-Apr-20
rj,3,29-Apr-20
sk,0,29-Apr-20
tg,0,29-Apr-20
tn,2,29-Apr-20
tr,0,29-Apr-20
tt,71,29-Apr-20
un,0,29-Apr-20
up,5,29-Apr-20
ut,0,29-Apr-20
wb,0,29-Apr-20
an,0,30-Apr-20
ap,71,30-Apr-20
ar,0,30-Apr-20
as,5,30-Apr-20
br,22,30-Apr-20
ch,6,30-Apr-20
ct,2,30-Apr-20
dd,0,30-Apr-20
dl,76,30-Apr-20
dn,0,30-Apr-20
ga,0,30-Apr-20
gj,313,30-Apr-20
hp,0,30-Apr-20
hr,28,30-Apr-20
jh,3,30-Apr-20
jk,33,30-Apr-20
ka,30,30-Apr-20
kl,2,30-Apr-20
la,0,30-Apr-20
ld,0,30-Apr-20
mh,583,30-Apr-20
ml,0,30-Apr-20
mn,0,30-Apr-20
mp,65,30-Apr-20
mz,0,30-Apr-20
nl,0,30-Apr-20
or,18,30-Apr-20
pb,105,30-Apr-20
py,0,30-Apr-20
rj,144,30-Apr-20
sk,0,30-Apr-20
tg,22,30-Apr-20
tn,161,30-Apr-20
tr,0,30-Apr-20
tt,1801,30-Apr-20
un,0,30-Apr-20
up,77,30-Apr-20
ut,2,30-Apr-20
wb,33,30-Apr-20
an,1,30-Apr-20
ap,34,30-Apr-20
ar,0,30-Apr-20
as,0,30-Apr-20
br,20,30-Apr-20
ch,1,30-Apr-20
ct,2,30-Apr-20
dd,0,30-Apr-20
dl,2,30-Apr-20
dn,0,30-Apr-20
ga,0,30-Apr-20
gj,86,30-Apr-20
hp,3,30-Apr-20
hr,10,30-Apr-20
jh,0,30-Apr-20
jk,24,30-Apr-20
ka,13,30-Apr-20
kl,14,30-Apr-20
la,0,30-Apr-20
ld,0,30-Apr-20
mh,180,30-Apr-20
ml,0,30-Apr-20
mn,0,30-Apr-20
mp,21,30-Apr-20
mz,0,30-Apr-20
nl,0,30-Apr-20
or,2,30-Apr-20
pb,3,30-Apr-20
py,0,30-Apr-20
rj,79,30-Apr-20
sk,0,30-Apr-20
tg,33,30-Apr-20
tn,48,30-Apr-20
tr,0,30-Apr-20
tt,630,30-Apr-20
un,0,30-Apr-20
up,41,30-Apr-20
ut,8,30-Apr-20
wb,5,30-Apr-20
an,0,30-Apr-20
ap,0,30-Apr-20
ar,0,30-Apr-20
as,0,30-Apr-20
br,0,30-Apr-20
ch,0,30-Apr-20
ct,0,30-Apr-20
dd,0,30-Apr-20
dl,3,30-Apr-20
dn,0,30-Apr-20
ga,0,30-Apr-20
gj,17,30-Apr-20
hp,0,30-Apr-20
hr,1,30-Apr-20
jh,0,30-Apr-20
jk,0,30-Apr-20
ka,1,30-Apr-20
kl,0,30-Apr-20
la,0,30-Apr-20
ld,0,30-Apr-20
mh,27,30-Apr-20
ml,0,30-Apr-20
mn,0,30-Apr-20
mp,7,30-Apr-20
mz,0,30-Apr-20
nl,0,30-Apr-20
or,0,30-Apr-20
pb,1,30-Apr-20
py,0,30-Apr-20
rj,3,30-Apr-20
sk,0,30-Apr-20
tg,3,30-Apr-20
tn,0,30-Apr-20
tr,0,30-Apr-20
tt,75,30-Apr-20
un,0,30-Apr-20
up,1,30-Apr-20
ut,0,30-Apr-20
wb,11,30-Apr-20
an,0,01-May-20
ap,60,01-May-20
ar,0,01-May-20
as,0,01-May-20
br,41,01-May-20
ch,14,01-May-20
ct,3,01-May-20
dd,0,01-May-20
dl,223,01-May-20
dn,0,01-May-20
ga,0,01-May-20
gj,326,01-May-20
hp,0,01-May-20
hr,18,01-May-20
jh,3,01-May-20
jk,25,01-May-20
ka,24,01-May-20
kl,0,01-May-20
la,0,01-May-20
ld,0,01-May-20
mh,1008,01-May-20
ml,0,01-May-20
mn,0,01-May-20
mp,90,01-May-20
mz,0,01-May-20
nl,0,01-May-20
or,11,01-May-20
pb,105,01-May-20
py,0,01-May-20
rj,82,01-May-20
sk,0,01-May-20
tg,6,01-May-20
tn,203,01-May-20
tr,0,01-May-20
tt,2396,01-May-20
un,0,01-May-20
up,117,01-May-20
ut,0,01-May-20
wb,37,01-May-20
an,0,01-May-20
ap,82,01-May-20
ar,0,01-May-20
as,4,01-May-20
br,14,01-May-20
ch,0,01-May-20
ct,0,01-May-20
dd,0,01-May-20
dl,73,01-May-20
dn,0,01-May-20
ga,0,01-May-20
gj,123,01-May-20
hp,2,01-May-20
hr,6,01-May-20
jh,2,01-May-20
jk,31,01-May-20
ka,22,01-May-20
kl,9,01-May-20
la,0,01-May-20
ld,0,01-May-20
mh,106,01-May-20
ml,10,01-May-20
mn,0,01-May-20
mp,42,01-May-20
mz,0,01-May-20
nl,0,01-May-20
or,14,01-May-20
pb,4,01-May-20
py,0,01-May-20
rj,223,01-May-20
sk,0,01-May-20
tg,22,01-May-20
tn,54,01-May-20
tr,0,01-May-20
tt,962,01-May-20
un,0,01-May-20
up,103,01-May-20
ut,1,01-May-20
wb,15,01-May-20
an,0,01-May-20
ap,2,01-May-20
ar,0,01-May-20
as,0,01-May-20
br,1,01-May-20
ch,0,01-May-20
ct,0,01-May-20
dd,0,01-May-20
dl,2,01-May-20
dn,0,01-May-20
ga,0,01-May-20
gj,22,01-May-20
hp,0,01-May-20
hr,0,01-May-20
jh,0,01-May-20
jk,0,01-May-20
ka,0,01-May-20
kl,0,01-May-20
la,0,01-May-20
ld,0,01-May-20
mh,26,01-May-20
ml,0,01-May-20
mn,0,01-May-20
mp,8,01-May-20
mz,0,01-May-20
nl,0,01-May-20
or,0,01-May-20
pb,0,01-May-20
py,0,01-May-20
rj,4,01-May-20
sk,0,01-May-20
tg,0,01-May-20
tn,1,01-May-20
tr,0,01-May-20
tt,77,01-May-20
un,0,01-May-20
up,2,01-May-20
ut,1,01-May-20
wb,8,01-May-20
an,0,02-May-20
ap,62,02-May-20
ar,0,02-May-20
as,0,02-May-20
br,15,02-May-20
ch,6,02-May-20
ct,0,02-May-20
dd,0,02-May-20
dl,384,02-May-20
dn,0,02-May-20
ga,0,02-May-20
gj,333,02-May-20
hp,0,02-May-20
hr,19,02-May-20
jh,2,02-May-20
jk,27,02-May-20
ka,12,02-May-20
kl,2,02-May-20
la,1,02-May-20
ld,0,02-May-20
mh,790,02-May-20
ml,0,02-May-20
mn,0,02-May-20
mp,73,02-May-20
mz,0,02-May-20
nl,0,02-May-20
or,6,02-May-20
pb,187,02-May-20
py,1,02-May-20
rj,106,02-May-20
sk,0,02-May-20
tg,17,02-May-20
tn,231,02-May-20
tr,2,02-May-20
tt,2564,02-May-20
un,0,02-May-20
up,159,02-May-20
ut,2,02-May-20
wb,127,02-May-20
an,10,02-May-20
ap,38,02-May-20
ar,0,02-May-20
as,0,02-May-20
br,19,02-May-20
ch,1,02-May-20
ct,0,02-May-20
dd,0,02-May-20
dl,89,02-May-20
dn,0,02-May-20
ga,0,02-May-20
gj,160,02-May-20
hp,3,02-May-20
hr,1,02-May-20
jh,1,02-May-20
jk,7,02-May-20
ka,20,02-May-20
kl,8,02-May-20
la,0,02-May-20
ld,0,02-May-20
mh,121,02-May-20
ml,0,02-May-20
mn,0,02-May-20
mp,100,02-May-20
mz,0,02-May-20
nl,0,02-May-20
or,1,02-May-20
pb,4,02-May-20
py,0,02-May-20
rj,126,02-May-20
sk,0,02-May-20
tg,35,02-May-20
tn,29,02-May-20
tr,0,02-May-20
tt,831,02-May-20
un,0,02-May-20
up,44,02-May-20
ut,2,02-May-20
wb,12,02-May-20
an,0,02-May-20
ap,0,02-May-20
ar,0,02-May-20
as,0,02-May-20
br,1,02-May-20
ch,0,02-May-20
ct,0,02-May-20
dd,0,02-May-20
dl,3,02-May-20
dn,0,02-May-20
ga,0,02-May-20
gj,26,02-May-20
hp,0,02-May-20
hr,1,02-May-20
jh,0,02-May-20
jk,0,02-May-20
ka,3,02-May-20
kl,0,02-May-20
la,0,02-May-20
ld,0,02-May-20
mh,36,02-May-20
ml,0,02-May-20
mn,0,02-May-20
mp,6,02-May-20
mz,0,02-May-20
nl,0,02-May-20
or,0,02-May-20
pb,0,02-May-20
py,0,02-May-20
rj,6,02-May-20
sk,0,02-May-20
tg,1,02-May-20
tn,1,02-May-20
tr,0,02-May-20
tt,92,02-May-20
un,0,02-May-20
up,1,02-May-20
ut,0,02-May-20
wb,7,02-May-20
an,0,03-May-20
ap,58,03-May-20
ar,0,03-May-20
as,0,03-May-20
br,36,03-May-20
ch,3,03-May-20
ct,14,03-May-20
dd,0,03-May-20
dl,427,03-May-20
dn,0,03-May-20
ga,0,03-May-20
gj,374,03-May-20
hp,0,03-May-20
hr,66,03-May-20
jh,0,03-May-20
jk,35,03-May-20
ka,13,03-May-20
kl,0,03-May-20
la,19,03-May-20
ld,0,03-May-20
mh,678,03-May-20
ml,0,03-May-20
mn,0,03-May-20
mp,49,03-May-20
mz,0,03-May-20
nl,0,03-May-20
or,2,03-May-20
pb,330,03-May-20
py,0,03-May-20
rj,114,03-May-20
sk,0,03-May-20
tg,21,03-May-20
tn,266,03-May-20
tr,12,03-May-20
tt,2952,03-May-20
un,0,03-May-20
up,158,03-May-20
ut,1,03-May-20
wb,276,03-May-20
an,6,03-May-20
ap,47,03-May-20
ar,0,03-May-20
as,0,03-May-20
br,7,03-May-20
ch,0,03-May-20
ct,0,03-May-20
dd,0,03-May-20
dl,106,03-May-20
dn,0,03-May-20
ga,0,03-May-20
gj,146,03-May-20
hp,1,03-May-20
hr,3,03-May-20
jh,5,03-May-20
jk,33,03-May-20
ka,22,03-May-20
kl,1,03-May-20
la,0,03-May-20
ld,0,03-May-20
mh,115,03-May-20
ml,0,03-May-20
mn,0,03-May-20
mp,174,03-May-20
mz,0,03-May-20
nl,0,03-May-20
or,4,03-May-20
pb,5,03-May-20
py,1,03-May-20
rj,114,03-May-20
sk,0,03-May-20
tg,46,03-May-20
tn,38,03-May-20
tr,0,03-May-20
tt,911,03-May-20
un,0,03-May-20
up,56,03-May-20
ut,0,03-May-20
wb,-19,03-May-20
an,0,03-May-20
ap,0,03-May-20
ar,0,03-May-20
as,0,03-May-20
br,0,03-May-20
ch,1,03-May-20
ct,0,03-May-20
dd,0,03-May-20
dl,0,03-May-20
dn,0,03-May-20
ga,0,03-May-20
gj,28,03-May-20
hp,0,03-May-20
hr,0,03-May-20
jh,0,03-May-20
jk,0,03-May-20
ka,0,03-May-20
kl,0,03-May-20
la,0,03-May-20
ld,0,03-May-20
mh,27,03-May-20
ml,0,03-May-20
mn,0,03-May-20
mp,5,03-May-20
mz,0,03-May-20
nl,0,03-May-20
or,0,03-May-20
pb,1,03-May-20
py,0,03-May-20
rj,3,03-May-20
sk,0,03-May-20
tg,0,03-May-20
tn,1,03-May-20
tr,0,03-May-20
tt,140,03-May-20
un,0,03-May-20
up,0,03-May-20
ut,0,03-May-20
wb,74,03-May-20
an,0,04-May-20
ap,67,04-May-20
ar,0,04-May-20
as,0,04-May-20
br,11,04-May-20
ch,5,04-May-20
ct,1,04-May-20
dd,0,04-May-20
dl,349,04-May-20
dn,0,04-May-20
ga,0,04-May-20
gj,376,04-May-20
hp,1,04-May-20
hr,75,04-May-20
jh,0,04-May-20
jk,25,04-May-20
ka,37,04-May-20
kl,0,04-May-20
la,0,04-May-20
ld,0,04-May-20
mh,1567,04-May-20
ml,0,04-May-20
mn,0,04-May-20
mp,105,04-May-20
mz,0,04-May-20
nl,0,04-May-20
or,7,04-May-20
pb,130,04-May-20
py,0,04-May-20
rj,175,04-May-20
sk,0,04-May-20
tg,3,04-May-20
tn,527,04-May-20
tr,13,04-May-20
tt,3656,04-May-20
un,0,04-May-20
up,121,04-May-20
ut,0,04-May-20
wb,61,04-May-20
an,0,04-May-20
ap,36,04-May-20
ar,0,04-May-20
as,0,04-May-20
br,3,04-May-20
ch,2,04-May-20
ct,0,04-May-20
dd,0,04-May-20
dl,69,04-May-20
dn,0,04-May-20
ga,0,04-May-20
gj,153,04-May-20
hp,0,04-May-20
hr,9,04-May-20
jh,0,04-May-20
jk,16,04-May-20
ka,28,04-May-20
kl,61,04-May-20
la,0,04-May-20
ld,0,04-May-20
mh,350,04-May-20
ml,0,04-May-20
mn,0,04-May-20
mp,58,04-May-20
mz,0,04-May-20
nl,0,04-May-20
or,0,04-May-20
pb,11,04-May-20
py,0,04-May-20
rj,82,04-May-20
sk,0,04-May-20
tg,40,04-May-20
tn,30,04-May-20
tr,0,04-May-20
tt,1082,04-May-20
un,0,04-May-20
up,48,04-May-20
ut,0,04-May-20
wb,86,04-May-20
an,0,04-May-20
ap,0,04-May-20
ar,0,04-May-20
as,0,04-May-20
br,0,04-May-20
ch,0,04-May-20
ct,0,04-May-20
dd,0,04-May-20
dl,0,04-May-20
dn,0,04-May-20
ga,0,04-May-20
gj,29,04-May-20
hp,0,04-May-20
hr,1,04-May-20
jh,0,04-May-20
jk,0,04-May-20
ka,2,04-May-20
kl,0,04-May-20
la,0,04-May-20
ld,0,04-May-20
mh,35,04-May-20
ml,0,04-May-20
mn,0,04-May-20
mp,9,04-May-20
mz,0,04-May-20
nl,0,04-May-20
or,0,04-May-20
pb,2,04-May-20
py,0,04-May-20
rj,6,04-May-20
sk,0,04-May-20
tg,0,04-May-20
tn,1,04-May-20
tr,0,04-May-20
tt,103,04-May-20
un,0,04-May-20
up,7,04-May-20
ut,0,04-May-20
wb,11,04-May-20
an,0,05-May-20
ap,67,05-May-20
ar,0,05-May-20
as,2,05-May-20
br,7,05-May-20
ch,17,05-May-20
ct,1,05-May-20
dd,0,05-May-20
dl,206,05-May-20
dn,1,05-May-20
ga,0,05-May-20
gj,441,05-May-20
hp,1,05-May-20
hr,31,05-May-20
jh,10,05-May-20
jk,15,05-May-20
ka,22,05-May-20
kl,3,05-May-20
la,0,05-May-20
ld,0,05-May-20
mh,984,05-May-20
ml,0,05-May-20
mn,0,05-May-20
mp,107,05-May-20
mz,0,05-May-20
nl,0,05-May-20
or,8,05-May-20
pb,219,05-May-20
py,0,05-May-20
rj,97,05-May-20
sk,0,05-May-20
tg,11,05-May-20
tn,508,05-May-20
tr,13,05-May-20
tt,2971,05-May-20
un,0,05-May-20
up,114,05-May-20
ut,1,05-May-20
wb,85,05-May-20
an,0,05-May-20
ap,65,05-May-20
ar,0,05-May-20
as,0,05-May-20
br,31,05-May-20
ch,0,05-May-20
ct,0,05-May-20
dd,0,05-May-20
dl,37,05-May-20
dn,0,05-May-20
ga,0,05-May-20
gj,186,05-May-20
hp,0,05-May-20
hr,2,05-May-20
jh,6,05-May-20
jk,17,05-May-20
ka,10,05-May-20
kl,0,05-May-20
la,0,05-May-20
ld,0,05-May-20
mh,354,05-May-20
ml,0,05-May-20
mn,0,05-May-20
mp,144,05-May-20
mz,1,05-May-20
nl,0,05-May-20
or,0,05-May-20
pb,5,05-May-20
py,0,05-May-20
rj,87,05-May-20
sk,0,05-May-20
tg,43,05-May-20
tn,76,05-May-20
tr,0,05-May-20
tt,1295,05-May-20
un,0,05-May-20
up,185,05-May-20
ut,0,05-May-20
wb,46,05-May-20
an,0,05-May-20
ap,1,05-May-20
ar,0,05-May-20
as,0,05-May-20
br,0,05-May-20
ch,0,05-May-20
ct,0,05-May-20
dd,0,05-May-20
dl,0,05-May-20
dn,0,05-May-20
ga,0,05-May-20
gj,49,05-May-20
hp,1,05-May-20
hr,0,05-May-20
jh,0,05-May-20
jk,0,05-May-20
ka,2,05-May-20
kl,0,05-May-20
la,0,05-May-20
ld,0,05-May-20
mh,34,05-May-20
ml,0,05-May-20
mn,0,05-May-20
mp,11,05-May-20
mz,0,05-May-20
nl,0,05-May-20
or,1,05-May-20
pb,2,05-May-20
py,0,05-May-20
rj,12,05-May-20
sk,0,05-May-20
tg,0,05-May-20
tn,2,05-May-20
tr,0,05-May-20
tt,128,05-May-20
un,0,05-May-20
up,6,05-May-20
ut,0,05-May-20
wb,7,05-May-20
an,0,06-May-20
ap,60,06-May-20
ar,0,06-May-20
as,1,06-May-20
br,7,06-May-20
ch,5,06-May-20
ct,0,06-May-20
dd,0,06-May-20
dl,428,06-May-20
dn,0,06-May-20
ga,0,06-May-20
gj,380,06-May-20
hp,1,06-May-20
hr,46,06-May-20
jh,2,06-May-20
jk,34,06-May-20
ka,20,06-May-20
kl,0,06-May-20
la,0,06-May-20
ld,0,06-May-20
mh,1233,06-May-20
ml,0,06-May-20
mn,0,06-May-20
mp,89,06-May-20
mz,0,06-May-20
nl,0,06-May-20
or,28,06-May-20
pb,75,06-May-20
py,0,06-May-20
rj,159,06-May-20
sk,0,06-May-20
tg,11,06-May-20
tn,771,06-May-20
tr,22,06-May-20
tt,3602,06-May-20
un,0,06-May-20
up,118,06-May-20
ut,0,06-May-20
wb,112,06-May-20
an,0,06-May-20
ap,140,06-May-20
ar,0,06-May-20
as,2,06-May-20
br,0,06-May-20
ch,0,06-May-20
ct,0,06-May-20
dd,0,06-May-20
dl,74,06-May-20
dn,0,06-May-20
ga,0,06-May-20
gj,119,06-May-20
hp,0,06-May-20
hr,4,06-May-20
jh,4,06-May-20
jk,2,06-May-20
ka,23,06-May-20
kl,7,06-May-20
la,0,06-May-20
ld,0,06-May-20
mh,275,06-May-20
ml,0,06-May-20
mn,0,06-May-20
mp,99,06-May-20
mz,0,06-May-20
nl,0,06-May-20
or,1,06-May-20
pb,2,06-May-20
py,0,06-May-20
rj,214,06-May-20
sk,0,06-May-20
tg,20,06-May-20
tn,31,06-May-20
tr,0,06-May-20
tt,1161,06-May-20
un,0,06-May-20
up,143,06-May-20
ut,0,06-May-20
wb,1,06-May-20
an,0,06-May-20
ap,2,06-May-20
ar,0,06-May-20
as,0,06-May-20
br,0,06-May-20
ch,0,06-May-20
ct,0,06-May-20
dd,0,06-May-20
dl,1,06-May-20
dn,0,06-May-20
ga,0,06-May-20
gj,28,06-May-20
hp,0,06-May-20
hr,1,06-May-20
jh,0,06-May-20
jk,0,06-May-20
ka,0,06-May-20
kl,0,06-May-20
la,0,06-May-20
ld,0,06-May-20
mh,34,06-May-20
ml,0,06-May-20
mn,0,06-May-20
mp,9,06-May-20
mz,0,06-May-20
nl,0,06-May-20
or,0,06-May-20
pb,2,06-May-20
py,0,06-May-20
rj,4,06-May-20
sk,0,06-May-20
tg,0,06-May-20
tn,2,06-May-20
tr,0,06-May-20
tt,91,06-May-20
un,0,06-May-20
up,4,06-May-20
ut,0,06-May-20
wb,4,06-May-20
an,0,07-May-20
ap,56,07-May-20
ar,0,07-May-20
as,8,07-May-20
br,8,07-May-20
ch,11,07-May-20
ct,0,07-May-20
dd,0,07-May-20
dl,448,07-May-20
dn,0,07-May-20
ga,0,07-May-20
gj,388,07-May-20
hp,3,07-May-20
hr,31,07-May-20
jh,5,07-May-20
jk,18,07-May-20
ka,12,07-May-20
kl,0,07-May-20
la,0,07-May-20
ld,0,07-May-20
mh,1216,07-May-20
ml,0,07-May-20
mn,0,07-May-20
mp,114,07-May-20
mz,0,07-May-20
nl,0,07-May-20
or,14,07-May-20
pb,118,07-May-20
py,0,07-May-20
rj,110,07-May-20
sk,0,07-May-20
tg,15,07-May-20
tn,580,07-May-20
tr,24,07-May-20
tt,3344,07-May-20
un,0,07-May-20
up,73,07-May-20
ut,0,07-May-20
wb,92,07-May-20
an,1,07-May-20
ap,51,07-May-20
ar,0,07-May-20
as,0,07-May-20
br,60,07-May-20
ch,0,07-May-20
ct,0,07-May-20
dd,0,07-May-20
dl,389,07-May-20
dn,0,07-May-20
ga,0,07-May-20
gj,209,07-May-20
hp,0,07-May-20
hr,0,07-May-20
jh,4,07-May-20
jk,13,07-May-20
ka,12,07-May-20
kl,5,07-May-20
la,0,07-May-20
ld,0,07-May-20
mh,207,07-May-20
ml,0,07-May-20
mn,0,07-May-20
mp,132,07-May-20
mz,0,07-May-20
nl,0,07-May-20
or,1,07-May-20
pb,14,07-May-20
py,0,07-May-20
rj,150,07-May-20
sk,0,07-May-20
tg,45,07-May-20
tn,31,07-May-20
tr,0,07-May-20
tt,1475,07-May-20
un,0,07-May-20
up,120,07-May-20
ut,0,07-May-20
wb,31,07-May-20
an,0,07-May-20
ap,2,07-May-20
ar,0,07-May-20
as,0,07-May-20
br,1,07-May-20
ch,0,07-May-20
ct,0,07-May-20
dd,0,07-May-20
dl,1,07-May-20
dn,0,07-May-20
ga,0,07-May-20
gj,29,07-May-20
hp,0,07-May-20
hr,0,07-May-20
jh,0,07-May-20
jk,1,07-May-20
ka,1,07-May-20
kl,0,07-May-20
la,0,07-May-20
ld,0,07-May-20
mh,43,07-May-20
ml,0,07-May-20
mn,0,07-May-20
mp,8,07-May-20
mz,0,07-May-20
nl,0,07-May-20
or,0,07-May-20
pb,1,07-May-20
py,0,07-May-20
rj,6,07-May-20
sk,0,07-May-20
tg,0,07-May-20
tn,2,07-May-20
tr,0,07-May-20
tt,104,07-May-20
un,0,07-May-20
up,2,07-May-20
ut,0,07-May-20
wb,7,07-May-20
an,0,08-May-20
ap,54,08-May-20
ar,0,08-May-20
as,6,08-May-20
br,29,08-May-20
ch,11,08-May-20
ct,0,08-May-20
dd,0,08-May-20
dl,338,08-May-20
dn,0,08-May-20
ga,0,08-May-20
gj,390,08-May-20
hp,4,08-May-20
hr,22,08-May-20
jh,22,08-May-20
jk,30,08-May-20
ka,48,08-May-20
kl,1,08-May-20
la,0,08-May-20
ld,0,08-May-20
mh,1089,08-May-20
ml,0,08-May-20
mn,0,08-May-20
mp,89,08-May-20
mz,0,08-May-20
nl,0,08-May-20
or,51,08-May-20
pb,87,08-May-20
py,1,08-May-20
rj,152,08-May-20
sk,0,08-May-20
tg,10,08-May-20
tn,600,08-May-20
tr,30,08-May-20
tt,3339,08-May-20
un,0,08-May-20
up,143,08-May-20
ut,2,08-May-20
wb,130,08-May-20
an,0,08-May-20
ap,62,08-May-20
ar,0,08-May-20
as,0,08-May-20
br,49,08-May-20
ch,0,08-May-20
ct,2,08-May-20
dd,0,08-May-20
dl,89,08-May-20
dn,0,08-May-20
ga,0,08-May-20
gj,163,08-May-20
hp,0,08-May-20
hr,19,08-May-20
jh,0,08-May-20
jk,29,08-May-20
ka,10,08-May-20
kl,10,08-May-20
la,1,08-May-20
ld,0,08-May-20
mh,169,08-May-20
ml,0,08-May-20
mn,0,08-May-20
mp,118,08-May-20
mz,0,08-May-20
nl,0,08-May-20
or,1,08-May-20
pb,3,08-May-20
py,2,08-May-20
rj,122,08-May-20
sk,0,08-May-20
tg,34,08-May-20
tn,58,08-May-20
tr,0,08-May-20
tt,1111,08-May-20
un,0,08-May-20
up,137,08-May-20
ut,6,08-May-20
wb,27,08-May-20
an,0,08-May-20
ap,3,08-May-20
ar,0,08-May-20
as,1,08-May-20
br,0,08-May-20
ch,1,08-May-20
ct,0,08-May-20
dd,0,08-May-20
dl,2,08-May-20
dn,0,08-May-20
ga,0,08-May-20
gj,24,08-May-20
hp,0,08-May-20
hr,1,08-May-20
jh,0,08-May-20
jk,0,08-May-20
ka,0,08-May-20
kl,0,08-May-20
la,0,08-May-20
ld,0,08-May-20
mh,37,08-May-20
ml,0,08-May-20
mn,0,08-May-20
mp,7,08-May-20
mz,0,08-May-20
nl,0,08-May-20
or,0,08-May-20
pb,1,08-May-20
py,0,08-May-20
rj,4,08-May-20
sk,0,08-May-20
tg,0,08-May-20
tn,3,08-May-20
tr,0,08-May-20
tt,97,08-May-20
un,0,08-May-20
up,4,08-May-20
ut,0,08-May-20
wb,9,08-May-20
an,0,09-May-20
ap,43,09-May-20
ar,0,09-May-20
as,2,09-May-20
br,32,09-May-20
ch,23,09-May-20
ct,0,09-May-20
dd,0,09-May-20
dl,224,09-May-20
dn,0,09-May-20
ga,0,09-May-20
gj,394,09-May-20
hp,2,09-May-20
hr,28,09-May-20
jh,2,09-May-20
jk,13,09-May-20
ka,41,09-May-20
kl,2,09-May-20
la,0,09-May-20
ld,0,09-May-20
mh,1165,09-May-20
ml,1,09-May-20
mn,0,09-May-20
mp,116,09-May-20
mz,0,09-May-20
nl,0,09-May-20
or,82,09-May-20
pb,31,09-May-20
py,0,09-May-20
rj,129,09-May-20
sk,0,09-May-20
tg,31,09-May-20
tn,526,09-May-20
tr,17,09-May-20
tt,3175,09-May-20
un,0,09-May-20
up,159,09-May-20
ut,4,09-May-20
wb,108,09-May-20
an,0,09-May-20
ap,45,09-May-20
ar,0,09-May-20
as,0,09-May-20
br,51,09-May-20
ch,3,09-May-20
ct,5,09-May-20
dd,0,09-May-20
dl,0,09-May-20
dn,0,09-May-20
ga,0,09-May-20
gj,219,09-May-20
hp,1,09-May-20
hr,11,09-May-20
jh,37,09-May-20
jk,4,09-May-20
ka,10,09-May-20
kl,1,09-May-20
la,0,09-May-20
ld,0,09-May-20
mh,330,09-May-20
ml,0,09-May-20
mn,0,09-May-20
mp,131,09-May-20
mz,0,09-May-20
nl,0,09-May-20
or,5,09-May-20
pb,5,09-May-20
py,0,09-May-20
rj,151,09-May-20
sk,0,09-May-20
tg,24,09-May-20
tn,219,09-May-20
tr,0,09-May-20
tt,1414,09-May-20
un,0,09-May-20
up,112,09-May-20
ut,1,09-May-20
wb,49,09-May-20
an,0,09-May-20
ap,3,09-May-20
ar,0,09-May-20
as,-1,09-May-20
br,0,09-May-20
ch,0,09-May-20
ct,0,09-May-20
dd,0,09-May-20
dl,0,09-May-20
dn,0,09-May-20
ga,0,09-May-20
gj,23,09-May-20
hp,0,09-May-20
hr,1,09-May-20
jh,0,09-May-20
jk,0,09-May-20
ka,0,09-May-20
kl,0,09-May-20
la,0,09-May-20
ld,0,09-May-20
mh,48,09-May-20
ml,0,09-May-20
mn,0,09-May-20
mp,11,09-May-20
mz,0,09-May-20
nl,0,09-May-20
or,1,09-May-20
pb,2,09-May-20
py,0,09-May-20
rj,3,09-May-20
sk,0,09-May-20
tg,1,09-May-20
tn,4,09-May-20
tr,0,09-May-20
tt,115,09-May-20
un,0,09-May-20
up,8,09-May-20
ut,0,09-May-20
wb,11,09-May-20
an,0,10-May-20
ap,50,10-May-20
ar,0,10-May-20
as,1,10-May-20
br,96,10-May-20
ch,4,10-May-20
ct,0,10-May-20
dd,0,10-May-20
dl,381,10-May-20
dn,0,10-May-20
ga,0,10-May-20
gj,398,10-May-20
hp,6,10-May-20
hr,28,10-May-20
jh,1,10-May-20
jk,25,10-May-20
ka,54,10-May-20
kl,7,10-May-20
la,0,10-May-20
ld,0,10-May-20
mh,1943,10-May-20
ml,0,10-May-20
mn,0,10-May-20
mp,157,10-May-20
mz,0,10-May-20
nl,0,10-May-20
or,25,10-May-20
pb,61,10-May-20
py,2,10-May-20
rj,106,10-May-20
sk,0,10-May-20
tg,33,10-May-20
tn,669,10-May-20
tr,16,10-May-20
tt,4311,10-May-20
un,0,10-May-20
up,94,10-May-20
ut,1,10-May-20
wb,153,10-May-20
an,0,10-May-20
ap,38,10-May-20
ar,0,10-May-20
as,0,10-May-20
br,36,10-May-20
ch,0,10-May-20
ct,6,10-May-20
dd,0,10-May-20
dl,49,10-May-20
dn,0,10-May-20
ga,0,10-May-20
gj,454,10-May-20
hp,0,10-May-20
hr,10,10-May-20
jh,0,10-May-20
jk,15,10-May-20
ka,36,10-May-20
kl,4,10-May-20
la,3,10-May-20
ld,0,10-May-20
mh,399,10-May-20
ml,0,10-May-20
